# name of location | nothing = warning , O = just advice , R = just report| ID of ADVICE
/cgi-bin/owls/glossaries/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/page.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/pages.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/passwiki.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/password_reminder.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/php/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/php/mytutos.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/php-ping.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/phpsysinfo/inc/hook_admin.inc.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/phpThumb.demo.demo.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/phptonuke.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/pivot/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/pki/pub/pki|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/pmwiki.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/pollit/Poll_It_SSI_v2.0.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/portfolio_genre.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi_bin/powerup/r.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/powerup/r.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-binprintdetail.asp|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/printfaq.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/print.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/product.comparision.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/productionnu2/fileuploader.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/productionnu2/report.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-binprofil.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/public/code/cp_dpage.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/public/code/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/public/view.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/pub/pki|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/quixplorer_2_3/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/r.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/read_body.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/README|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/README.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/readme.txt|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/Readme.txt|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/README.txt|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/register.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/results.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/revert.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/roschedule.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/rtm.log|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/ru/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/run-cvstrac/index|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/script/cat_for_gen.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/scripts.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/scr/soustab.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/sdbsearch.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/search|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/search/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/search=%3Cscript%3Ealert('XSS')%3C/script%3E|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/search.html|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/search.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/search.php3|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/search/results.stm|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/search/show.pl|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/sendcard.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/services/help/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/servlet/one2planet.infolet.InfoServlet|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/session/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/settings.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/setup.php3|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/s_form.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/sgdynamo.exe|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/shopper.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi_bin/shop.pl/page=;cat%20shop.|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/shop.pl/page=;cat%20shop.|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/shopplus.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/shouts.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/showcategory.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/showcat.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/showproduct.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/showtheme.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/signing_system-admin/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/site/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/sitemap.xml|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/site.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/skins/default.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/smarty.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/snpfiltered.pl|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/software-description.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/sources/functions.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/src/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/start.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/status.php3|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/story.pl|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/stuworkdisplay.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/styles.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-binsymphony/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/SystemInfo|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/system/rss.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/team.rc5-72.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/Templates/default/index_logged.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/templates/system/css/editor.css|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/test-cgi.bat|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/test.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/themes/admin/default/modules/show.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/themes/program/themesettings.inc.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/thread.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/tiki-index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/tiki-orphan_pages.php/>"><script>alert(document.cookie);</script>|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/tiny_mce/plugins/ibrowser/ibrowser.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/titleBar.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/tmpl/news_main.htm|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/tombstone.cfm|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/tools.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/topic.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/update.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/upload/account-login.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/upload/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/upstnt.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/user.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/user.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/users/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/VERSION|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/viart_shop.xml|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vicidial.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/viewcvs.cgi/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/viewforum.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/view_item|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/view.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/viewpic.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/view_user.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/viewvc/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/viewvc.cgi/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.cfm|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.html|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.inc|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.php3|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.pl|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.sh|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/vu2qQDc3jsqe.shtml|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/WackoWiki|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/wcf/acp/dereferrer.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/webadmin.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-binwebcart.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/web/help.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/weblibs.pl|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/webplus|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/webplus.exe|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/webspirs.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/Web_Store/web_store.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/wiki/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/wiki.php/<script>foo</script>|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/www/admin/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/wwwboard.html|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/www/default.asp|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/www/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/x_news.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/YaBB.pl|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/zboard.php|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-bin/zml.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-csc/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-isapi/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-lib/|R|APACHE_VHOSTS_KNOWN_NAME
/cgilib/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-local/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-local/apexec.pl|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-local/eshop.pl/seite=;cat%20eshop.|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-local/listrec.pl|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-local/shop.pl/page=;cat%20shop.|R|APACHE_VHOSTS_KNOWN_NAME
/cgi_local/view_item|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-local/view_item|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-mod/index.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgis/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-scripts/|R|APACHE_VHOSTS_KNOWN_NAME
/cgiscripts/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-shl/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-shop/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-shop/view_item|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-sys/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi/tseekdir.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-weddico/|R|APACHE_VHOSTS_KNOWN_NAME
/cgi-win/|R|APACHE_VHOSTS_KNOWN_NAME
/cgiwin/|R|APACHE_VHOSTS_KNOWN_NAME
/changelog.txt|R|APACHE_VHOSTS_KNOWN_NAME
/charts.php|R|APACHE_VHOSTS_KNOWN_NAME
/chat/|R|APACHE_VHOSTS_KNOWN_NAME
/chat/home.asp|R|APACHE_VHOSTS_KNOWN_NAME
/chat/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/chat/send.php|R|APACHE_VHOSTS_KNOWN_NAME
/chillyCMS/admin/media.site.php|R|APACHE_VHOSTS_KNOWN_NAME
/chillyCMS/tmp/OpenVAS_TEST_DELETE_ME_1924632898.php|R|APACHE_VHOSTS_KNOWN_NAME
/chipmunk/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/chora/cvs.php|R|APACHE_VHOSTS_KNOWN_NAME
/chora/horde/services/help/|R|APACHE_VHOSTS_KNOWN_NAME
/chora/README|R|APACHE_VHOSTS_KNOWN_NAME
/cilemhaber/www/default.asp|R|APACHE_VHOSTS_KNOWN_NAME
/citrix/MetaframeXP/default/login.asp|R|APACHE_VHOSTS_KNOWN_NAME
/citrix/nfuse/default/login.asp|R|APACHE_VHOSTS_KNOWN_NAME
/clanlite/service/index_pri.php|R|APACHE_VHOSTS_KNOWN_NAME
/claroline/claroline/install/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/class/|R|APACHE_VHOSTS_KNOWN_NAME
/classes/|R|APACHE_VHOSTS_KNOWN_NAME
/classified/adverts.php|R|APACHE_VHOSTS_KNOWN_NAME
/classifieds/Site_Admin/admin.php|R|APACHE_VHOSTS_KNOWN_NAME
/ClearBudget/db/budget.sqlite|R|APACHE_VHOSTS_KNOWN_NAME
/clearsite/about.php|R|APACHE_VHOSTS_KNOWN_NAME
/clicknetcms/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/clicknet/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/client/|R|APACHE_VHOSTS_KNOWN_NAME
/cliente/|R|APACHE_VHOSTS_KNOWN_NAME
/clientes/|R|APACHE_VHOSTS_KNOWN_NAME
/cm/|R|APACHE_VHOSTS_KNOWN_NAME
/cmp/|R|APACHE_VHOSTS_KNOWN_NAME
/cms/|R|APACHE_VHOSTS_KNOWN_NAME
/cms/admin/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/admin/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/cmsample/|R|APACHE_VHOSTS_KNOWN_NAME
/cms/cms/|R|APACHE_VHOSTS_KNOWN_NAME
/cms/cms/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/cms/website.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/content/dynpage_load.php|R|APACHE_VHOSTS_KNOWN_NAME
/cmscout/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cmscout/tiny_mce/plugins/ibrowser/ibrowser.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/data/nanoadmin.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/e107_admin/admin.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/engine/inc/version.info|R|APACHE_VHOSTS_KNOWN_NAME
/cms/.htaccess|R|APACHE_VHOSTS_KNOWN_NAME
/cms/htaccess.txt|R|APACHE_VHOSTS_KNOWN_NAME
/cms/includes/js/mambojavascript.js|R|APACHE_VHOSTS_KNOWN_NAME
/cms/includes/window_top.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/inc/smarty/libs/init.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/indeks.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/login/|R|APACHE_VHOSTS_KNOWN_NAME
/cms/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/manager/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/module/forum/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/module.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/modules.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/modules/plain/adminpart/addplain.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/oldnews_reader.php|R|APACHE_VHOSTS_KNOWN_NAME
/cmsqlite10/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cmsqlite/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/README|R|APACHE_VHOSTS_KNOWN_NAME
/cms/README.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/ru/|R|APACHE_VHOSTS_KNOWN_NAME
/cms/search.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/search.php3|R|APACHE_VHOSTS_KNOWN_NAME
/cms/sitemap.xml|R|APACHE_VHOSTS_KNOWN_NAME
/cms/skins/default.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/smarty.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/system/rss.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/Templates/default/index_logged.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/templates/system/css/editor.css|R|APACHE_VHOSTS_KNOWN_NAME
/cms/themes/admin/default/modules/show.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/tiny_mce/plugins/ibrowser/ibrowser.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/update.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/view.php|R|APACHE_VHOSTS_KNOWN_NAME
/cms/website.php|R|APACHE_VHOSTS_KNOWN_NAME
/.cobalt/|R|APACHE_VHOSTS_KNOWN_NAME
/cobalt-images/|R|APACHE_VHOSTS_KNOWN_NAME
/code/|R|APACHE_VHOSTS_KNOWN_NAME
/collabtive/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/comic/news.php|R|APACHE_VHOSTS_KNOWN_NAME
/comment.php|R|APACHE_VHOSTS_KNOWN_NAME
/comments/|R|APACHE_VHOSTS_KNOWN_NAME
/comments.php|R|APACHE_VHOSTS_KNOWN_NAME
/common/|R|APACHE_VHOSTS_KNOWN_NAME
/commoncgi/servlet/CCGIServlet|R|APACHE_VHOSTS_KNOWN_NAME
/common/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/communicator/|R|APACHE_VHOSTS_KNOWN_NAME
/community/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/community/upload/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/company/|R|APACHE_VHOSTS_KNOWN_NAME
/compare/product.comparision.php|R|APACHE_VHOSTS_KNOWN_NAME
/comparisonengine/product.comparision.php|R|APACHE_VHOSTS_KNOWN_NAME
/compra/|R|APACHE_VHOSTS_KNOWN_NAME
/compras/|R|APACHE_VHOSTS_KNOWN_NAME
/compressed/|R|APACHE_VHOSTS_KNOWN_NAME
/conecta/|R|APACHE_VHOSTS_KNOWN_NAME
/conf/|R|APACHE_VHOSTS_KNOWN_NAME
/conference/roschedule.php|R|APACHE_VHOSTS_KNOWN_NAME
/config/|R|APACHE_VHOSTS_KNOWN_NAME
/connect/|R|APACHE_VHOSTS_KNOWN_NAME
/console/|R|APACHE_VHOSTS_KNOWN_NAME
/ConsoleHelp/default.jsp|R|APACHE_VHOSTS_KNOWN_NAME
/content/|R|APACHE_VHOSTS_KNOWN_NAME
/content/dynpage_load.php|R|APACHE_VHOSTS_KNOWN_NAME
/content.php|R|APACHE_VHOSTS_KNOWN_NAME
/ControlManager/default.htm|R|APACHE_VHOSTS_KNOWN_NAME
/controlpanel/|R|APACHE_VHOSTS_KNOWN_NAME
/coppermine/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/core/|R|APACHE_VHOSTS_KNOWN_NAME
/core/includes/gfw_smarty.php|R|APACHE_VHOSTS_KNOWN_NAME
/corp/|R|APACHE_VHOSTS_KNOWN_NAME
/Corporate/|R|APACHE_VHOSTS_KNOWN_NAME
/correo/|R|APACHE_VHOSTS_KNOWN_NAME
/Count.cgi|R|APACHE_VHOSTS_KNOWN_NAME
/counter/|R|APACHE_VHOSTS_KNOWN_NAME
/counter.exe|R|APACHE_VHOSTS_KNOWN_NAME
/counter/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cPcreator/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cp/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/creasito/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/Creasito/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/credit/|R|APACHE_VHOSTS_KNOWN_NAME
/cron/|R|APACHE_VHOSTS_KNOWN_NAME
/crons/|R|APACHE_VHOSTS_KNOWN_NAME
/CruxCMS300/manager/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/CruxCMS/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/../Docs/ChangeLog.txt|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/Docs/ChangeLog.txt|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/../Docs/ReadMe.txt|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/Docs/ReadMe.txt|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/Manager/../Docs/ChangeLog.txt|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/Manager/Docs/ChangeLog.txt|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/Manager/../Docs/ReadMe.txt|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/Manager/Docs/ReadMe.txt|R|APACHE_VHOSTS_KNOWN_NAME
/CruxPA200/Manager/login.php|R|APACHE_VHOSTS_KNOWN_NAME
/crypt/cryptographp.inc.php|R|APACHE_VHOSTS_KNOWN_NAME
/crypto/|R|APACHE_VHOSTS_KNOWN_NAME
/CS/|R|APACHE_VHOSTS_KNOWN_NAME
/cscart/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cs-dns/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/csr/|R|APACHE_VHOSTS_KNOWN_NAME
/css/|R|APACHE_VHOSTS_KNOWN_NAME
/cs-whois/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cube/bin/msgimport|R|APACHE_VHOSTS_KNOWN_NAME
/cubecart/upload/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/cuenta/|R|APACHE_VHOSTS_KNOWN_NAME
/cuentas/|R|APACHE_VHOSTS_KNOWN_NAME
/currency/|R|APACHE_VHOSTS_KNOWN_NAME
/customers/|R|APACHE_VHOSTS_KNOWN_NAME
/cutenews/index.php|R|APACHE_VHOSTS_KNOWN_NAME
/CVS/|R|APACHE_VHOSTS_KNOWN_NAME
/CVS/Entries|R|APACHE_VHOSTS_KNOWN_NAME
/cvs.php|R|APACHE_VHOSTS_KNOWN_NAME
/cvstrac/index|R|APACHE_VHOSTS_KNOWN_NAME
/cvsweb/|R|APACHE_VHOSTS_KNOWN_NAME
/cvsweb.cgi/|R|APACHE_VHOSTS_KNOWN_NAME
/c/winnt/system32/cmd.exe|R|APACHE_VHOSTS_KNOWN_NAME
/cwmail.exe|R|APACHE_VHOSTS_KNOWN_NAME
/cybercash/|R|APACHE_VHOSTS_KNOWN_NAME
/d/|R|APACHE_VHOSTS_KNOWN_NAME
/dagger/skins/default.php|R|APACHE_VHOSTS_KNOWN_NAME
/darkportal/|R|APACHE_VHOSTS_KNOWN_NAME
/dat/|R|APACHE_VHOSTS_KNOWN_NAME
/data/|R|APACHE_VHOSTS_KNOWN_NAME
/data/adminusers.csv|R|APACHE_VHOSTS_KNOWN_NAME
/database/|R|APACHE_VHOSTS_KNOWN_NAME
/database/admin/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/database-admin/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/databaseadmin/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/database/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/databasemanager/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/databaseweb/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/myadmin/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpmanager/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.2.3/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.2.6/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.1/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.4/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.5/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.5-pl1/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.5-rc1/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.5-rc2/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.6/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.6-rc1/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.6-rc2/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.7/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.5.7-pl1/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.6.0-alpha2/main.php|R|APACHE_VHOSTS_KNOWN_NAME
/database/phpMyAdmin-2.6.0-alpha/main.php|R|APACHE_VHOSTS_KNOWN_NAME
